# freq,psd
3.355266875526680126e-02,2.321110375375796345e-03
2.488703475902786622e+00,2.321110375375796345e-03
2.514475609425411928e+00,2.321110375375796345e-03
2.540514630053205547e+00,2.321110375375796345e-03
2.566823301574694405e+00,2.321110375375796345e-03
2.593404416399220480e+00,2.321110375375796345e-03
2.620260795853329050e+00,2.321110375375796345e-03
2.647395290480229590e+00,2.321110375375796345e-03
2.674810780342345762e+00,2.321110375375796345e-03
3.219808018719484688e-02,2.252946138254992986e-03
3.253151212466402764e-02,2.252946138254992986e-03
3.286839696542056405e-02,2.252946138254992986e-03
3.320877046651038444e-02,2.252946138254992986e-03
3.355266875526680126e-02,2.252946138254992986e-03
3.390012833314499235e-02,2.252946138254992986e-03
3.425118607959629080e-02,2.252946138254992986e-03
2.488703475902786622e+00,2.252946138254992986e-03
2.514475609425411928e+00,2.252946138254992986e-03
2.540514630053205547e+00,2.252946138254992986e-03
2.566823301574694405e+00,2.252946138254992986e-03
2.593404416399220480e+00,2.252946138254992986e-03
2.620260795853329050e+00,2.252946138254992986e-03
2.647395290480229590e+00,2.252946138254992986e-03
2.674810780342345762e+00,2.252946138254992986e-03
3.058148799771373216e+00,2.252946138254992986e-03
3.089817907788018125e+00,2.252946138254992986e-03
3.320877046651038444e-02,2.186783685828083430e-03
3.355266875526680126e-02,2.186783685828083430e-03
3.390012833314499235e-02,2.186783685828083430e-03
3.425118607959629080e-02,2.186783685828083430e-03
3.460587925598261616e-02,2.186783685828083430e-03
3.496424550953135257e-02,2.186783685828083430e-03
2.540514630053205547e+00,2.186783685828083430e-03
2.566823301574694405e+00,2.186783685828083430e-03
2.593404416399220480e+00,2.186783685828083430e-03
2.620260795853329050e+00,2.186783685828083430e-03
2.647395290480229590e+00,2.186783685828083430e-03
2.674810780342345762e+00,2.186783685828083430e-03
2.995781034986425784e+00,2.186783685828083430e-03
3.026804284475886231e+00,2.186783685828083430e-03
3.058148799771373216e+00,2.186783685828083430e-03
3.089817907788018125e+00,2.186783685828083430e-03
3.390012833314499235e-02,2.122564231521197140e-03
3.425118607959629080e-02,2.122564231521197140e-03
3.460587925598261616e-02,2.122564231521197140e-03
2.540514630053205547e+00,2.122564231521197140e-03
2.566823301574694405e+00,2.122564231521197140e-03
2.593404416399220480e+00,2.122564231521197140e-03
2.620260795853329050e+00,2.122564231521197140e-03
2.758772471194199660e+00,2.122564231521197140e-03
2.787341343771664537e+00,2.122564231521197140e-03
2.904606121598046098e+00,2.122564231521197140e-03
2.934685195911753031e+00,2.122564231521197140e-03
2.965075758487100810e+00,2.122564231521197140e-03
2.995781034986425784e+00,2.122564231521197140e-03
3.026804284475886231e+00,2.122564231521197140e-03
3.058148799771373216e+00,2.122564231521197140e-03
3.089817907788018125e+00,2.122564231521197140e-03
3.121814969893306202e+00,2.122564231521197140e-03
3.460587925598261616e-02,2.060230715150558264e-03
2.566823301574694405e+00,2.060230715150558264e-03
2.758772471194199660e+00,2.060230715150558264e-03
2.787341343771664537e+00,2.060230715150558264e-03
2.816206065495394650e+00,2.060230715150558264e-03
2.874835342945091909e+00,2.060230715150558264e-03
2.904606121598046098e+00,2.060230715150558264e-03
2.934685195911753031e+00,2.060230715150558264e-03
2.965075758487100810e+00,2.060230715150558264e-03
2.995781034986425784e+00,2.060230715150558264e-03
3.026804284475886231e+00,2.060230715150558264e-03
3.058148799771373216e+00,2.060230715150558264e-03
3.089817907788018125e+00,2.060230715150558264e-03
3.121814969893306202e+00,2.060230715150558264e-03
3.154143382263862261e+00,2.060230715150558264e-03
3.757890070913538078e-02,1.999727752223453420e-03
3.796805452198887681e-02,1.999727752223453420e-03
2.730496415455322623e+00,1.999727752223453420e-03
2.758772471194199660e+00,1.999727752223453420e-03
2.787341343771664537e+00,1.999727752223453420e-03
2.934685195911753031e+00,1.999727752223453420e-03
2.965075758487100810e+00,1.999727752223453420e-03
2.995781034986425784e+00,1.999727752223453420e-03
3.026804284475886231e+00,1.999727752223453420e-03
3.089817907788018125e+00,1.999727752223453420e-03
3.121814969893306202e+00,1.999727752223453420e-03
3.154143382263862261e+00,1.999727752223453420e-03
3.719373553072641975e-02,1.941001584728063419e-03
3.757890070913538078e-02,1.941001584728063419e-03
3.796805452198887681e-02,1.941001584728063419e-03
3.836123827417534798e-02,1.941001584728063419e-03
2.965075758487100810e+00,1.941001584728063419e-03
2.995781034986425784e+00,1.941001584728063419e-03
3.026804284475886231e+00,1.941001584728063419e-03
3.058148799771373216e+00,1.941001584728063419e-03
3.089817907788018125e+00,1.941001584728063419e-03
3.121814969893306202e+00,1.941001584728063419e-03
3.154143382263862261e+00,1.941001584728063419e-03
3.719373553072641975e-02,1.884000033368474041e-03
3.757890070913538078e-02,1.884000033368474041e-03
3.796805452198887681e-02,1.884000033368474041e-03
3.836123827417534798e-02,1.884000033368474041e-03
2.995781034986425784e+00,1.884000033368474041e-03
3.026804284475886231e+00,1.884000033368474041e-03
3.058148799771373216e+00,1.884000033368474041e-03
3.089817907788018125e+00,1.884000033368474041e-03
3.121814969893306202e+00,1.884000033368474041e-03
3.154143382263862261e+00,1.884000033368474041e-03
3.186806576245910350e+00,1.884000033368474041e-03
3.026804284475886231e+00,1.828672451202402200e-03
3.058148799771373216e+00,1.828672451202402200e-03
3.089817907788018125e+00,1.828672451202402200e-03
3.121814969893306202e+00,1.828672451202402200e-03
3.154143382263862261e+00,1.828672451202402200e-03
3.186806576245910350e+00,1.828672451202402200e-03
3.219808018719482856e+00,1.828672451202402200e-03
3.253151212466402598e+00,1.828672451202402200e-03
4.122992340251536297e-02,1.774969678640431116e-03
4.165688591586653305e-02,1.774969678640431116e-03
3.026804284475886231e+00,1.774969678640431116e-03
3.058148799771373216e+00,1.774969678640431116e-03
3.089817907788018125e+00,1.774969678640431116e-03
3.121814969893306202e+00,1.774969678640431116e-03
3.154143382263862261e+00,1.774969678640431116e-03
3.186806576245910350e+00,1.774969678640431116e-03
3.219808018719482856e+00,1.774969678640431116e-03
3.253151212466402598e+00,1.774969678640431116e-03
4.122992340251536297e-02,1.722843999766804010e-03
4.165688591586653305e-02,1.722843999766804010e-03
4.208826990208893587e-02,1.722843999766804010e-03
4.252412114839275448e-02,1.722843999766804010e-03
4.296448591614441398e-02,1.722843999766804010e-03
3.026804284475886231e+00,1.722843999766804010e-03
3.058148799771373216e+00,1.722843999766804010e-03
3.089817907788018125e+00,1.722843999766804010e-03
3.121814969893306202e+00,1.722843999766804010e-03
3.154143382263862261e+00,1.722843999766804010e-03
3.186806576245910350e+00,1.722843999766804010e-03
3.219808018719482856e+00,1.722843999766804010e-03
3.253151212466402598e+00,1.722843999766804010e-03
4.122992340251536297e-02,1.672249099942946715e-03
4.165688591586653305e-02,1.672249099942946715e-03
4.208826990208893587e-02,1.672249099942946715e-03
4.252412114839275448e-02,1.672249099942946715e-03
4.296448591614441398e-02,1.672249099942946715e-03
4.340941094577662612e-02,1.672249099942946715e-03
4.385894346174950414e-02,1.672249099942946715e-03
3.058148799771373216e+00,1.672249099942946715e-03
3.089817907788018125e+00,1.672249099942946715e-03
4.208826990208893587e-02,1.623140024656036890e-03
4.252412114839275448e-02,1.623140024656036890e-03
4.296448591614441398e-02,1.623140024656036890e-03
4.340941094577662612e-02,1.623140024656036890e-03
4.385894346174950414e-02,1.623140024656036890e-03
4.431313117756303932e-02,1.623140024656036890e-03
4.477202230082130002e-02,1.623140024656036890e-03
4.523566553834929005e-02,1.623140024656036890e-03
4.570411010136264662e-02,1.623140024656036890e-03
3.320877046651038000e+00,1.623140024656036890e-03
4.340941094577662612e-02,1.575473139576085476e-03
4.385894346174950414e-02,1.575473139576085476e-03
4.431313117756303932e-02,1.575473139576085476e-03
4.477202230082130002e-02,1.575473139576085476e-03
4.523566553834929005e-02,1.575473139576085476e-03
4.570411010136264662e-02,1.575473139576085476e-03
4.617740571069103850e-02,1.575473139576085476e-03
4.665560260205536824e-02,1.575473139576085476e-03
4.713875153140001384e-02,1.575473139576085476e-03
3.320877046651038000e+00,1.575473139576085476e-03
3.355266875526680348e+00,1.575473139576085476e-03
3.390012833314499208e+00,1.575473139576085476e-03
4.477202230082130002e-02,1.529206091786024712e-03
4.523566553834929005e-02,1.529206091786024712e-03
4.570411010136264662e-02,1.529206091786024712e-03
4.617740571069103850e-02,1.529206091786024712e-03
4.665560260205536824e-02,1.529206091786024712e-03
4.713875153140001384e-02,1.529206091786024712e-03
4.762690378027988752e-02,1.529206091786024712e-03
3.154143382263862261e+00,1.529206091786024712e-03
3.186806576245910350e+00,1.529206091786024712e-03
3.219808018719482856e+00,1.529206091786024712e-03
3.320877046651038000e+00,1.529206091786024712e-03
3.355266875526680348e+00,1.529206091786024712e-03
3.390012833314499208e+00,1.529206091786024712e-03
4.617740571069103850e-02,1.484297772150341803e-03
4.665560260205536824e-02,1.484297772150341803e-03
4.713875153140001384e-02,1.484297772150341803e-03
3.186806576245910350e+00,1.484297772150341803e-03
3.219808018719482856e+00,1.484297772150341803e-03
3.253151212466402598e+00,1.484297772150341803e-03
3.320877046651038000e+00,1.484297772150341803e-03
3.355266875526680348e+00,1.484297772150341803e-03
5.118848303918890896e-02,1.440708278788848523e-03
5.171857287611818232e-02,1.440708278788848523e-03
5.225415213602956077e-02,1.440708278788848523e-03
3.186806576245910350e+00,1.440708278788848523e-03
3.219808018719482856e+00,1.440708278788848523e-03
5.118848303918890896e-02,1.398398881623121428e-03
5.171857287611818232e-02,1.398398881623121428e-03
5.225415213602956077e-02,1.398398881623121428e-03
3.219808018719482856e+00,1.398398881623121428e-03
3.253151212466402598e+00,1.398398881623121428e-03
3.425118607959627415e+00,1.398398881623121428e-03
3.460587925598259673e+00,1.398398881623121428e-03
3.496424550953134869e+00,1.398398881623121428e-03
5.171857287611818232e-02,1.357331987964094464e-03
5.225415213602956077e-02,1.357331987964094464e-03
5.674335219846889100e-02,1.357331987964094464e-03
3.355266875526680348e+00,1.357331987964094464e-03
3.390012833314499208e+00,1.357331987964094464e-03
3.425118607959627415e+00,1.357331987964094464e-03
3.460587925598259673e+00,1.357331987964094464e-03
3.496424550953134869e+00,1.357331987964094464e-03
3.532632287733131538e+00,1.357331987964094464e-03
3.643520797012267831e+00,1.357331987964094464e-03
5.674335219846889100e-02,1.317471109110258552e-03
5.733096629695032947e-02,1.317471109110258552e-03
5.792466551933364571e-02,1.317471109110258552e-03
5.852451288101105653e-02,1.317471109110258552e-03
5.913057204993992649e-02,1.317471109110258552e-03
3.286839696542056100e+00,1.317471109110258552e-03
3.320877046651038000e+00,1.317471109110258552e-03
3.355266875526680348e+00,1.317471109110258552e-03
3.390012833314499208e+00,1.317471109110258552e-03
3.425118607959627415e+00,1.317471109110258552e-03
3.460587925598259673e+00,1.317471109110258552e-03
3.496424550953134869e+00,1.317471109110258552e-03
3.532632287733131538e+00,1.317471109110258552e-03
3.569214979036989810e+00,1.317471109110258552e-03
3.606176507761229555e+00,1.317471109110258552e-03
3.643520797012267831e+00,1.317471109110258552e-03
3.681251810522824908e+00,1.317471109110258552e-03
5.616176085437370180e-02,1.278780827926772256e-03
5.674335219846889100e-02,1.278780827926772256e-03
5.733096629695032947e-02,1.278780827926772256e-03
5.792466551933364571e-02,1.278780827926772256e-03
5.852451288101105653e-02,1.278780827926772256e-03
5.913057204993992649e-02,1.278780827926772256e-03
5.974290735340045261e-02,1.278780827926772256e-03
6.036158378482350123e-02,1.278780827926772256e-03
6.098666701068885393e-02,1.278780827926772256e-03
6.161822337749511824e-02,1.278780827926772256e-03
6.225631991880191396e-02,1.278780827926772256e-03
3.355266875526680348e+00,1.278780827926772256e-03
3.390012833314499208e+00,1.278780827926772256e-03
3.425118607959627415e+00,1.278780827926772256e-03
3.460587925598259673e+00,1.278780827926772256e-03
3.496424550953134869e+00,1.278780827926772256e-03
3.532632287733131538e+00,1.278780827926772256e-03
3.569214979036989810e+00,1.278780827926772256e-03
3.606176507761229555e+00,1.278780827926772256e-03
3.643520797012267831e+00,1.278780827926772256e-03
3.681251810522824908e+00,1.278780827926772256e-03
3.719373553072641947e+00,1.278780827926772256e-03
5.733096629695032947e-02,1.241226767376669374e-03
5.792466551933364571e-02,1.241226767376669374e-03
5.852451288101105653e-02,1.241226767376669374e-03
5.913057204993992649e-02,1.241226767376669374e-03
5.974290735340045261e-02,1.241226767376669374e-03
6.036158378482350123e-02,1.241226767376669374e-03
6.098666701068885393e-02,1.241226767376669374e-03
6.161822337749511824e-02,1.241226767376669374e-03
6.225631991880191396e-02,1.241226767376669374e-03
6.290102436234459859e-02,1.241226767376669374e-03
6.355240513722301698e-02,1.241226767376669374e-03
6.421053138116469827e-02,1.241226767376669374e-03
6.487547294786291663e-02,1.241226767376669374e-03
6.554730041439113530e-02,1.241226767376669374e-03
3.355266875526680348e+00,1.241226767376669374e-03
3.390012833314499208e+00,1.241226767376669374e-03
3.425118607959627415e+00,1.241226767376669374e-03
3.460587925598259673e+00,1.241226767376669374e-03
3.496424550953134869e+00,1.241226767376669374e-03
3.532632287733131538e+00,1.241226767376669374e-03
3.569214979036989810e+00,1.241226767376669374e-03
3.606176507761229555e+00,1.241226767376669374e-03
3.643520797012267831e+00,1.241226767376669374e-03
3.681251810522824908e+00,1.241226767376669374e-03
5.974290735340045261e-02,1.204775559976222670e-03
6.036158378482350123e-02,1.204775559976222670e-03
6.098666701068885393e-02,1.204775559976222670e-03
6.161822337749511824e-02,1.204775559976222670e-03
6.225631991880191396e-02,1.204775559976222670e-03
6.290102436234459859e-02,1.204775559976222670e-03
6.355240513722301698e-02,1.204775559976222670e-03
6.421053138116469827e-02,1.204775559976222670e-03
6.487547294786291663e-02,1.204775559976222670e-03
6.554730041439113530e-02,1.204775559976222670e-03
3.390012833314499208e+00,1.204775559976222670e-03
3.425118607959627415e+00,1.204775559976222670e-03
3.496424550953134869e+00,1.204775559976222670e-03
3.532632287733131538e+00,1.204775559976222670e-03
3.569214979036989810e+00,1.204775559976222670e-03
3.606176507761229555e+00,1.204775559976222670e-03
3.643520797012267831e+00,1.204775559976222670e-03
3.836123827417535104e+00,1.204775559976222670e-03
3.875849369832211622e+00,1.204775559976222670e-03
6.355240513722301698e-02,1.169394818147316854e-03
6.421053138116469827e-02,1.169394818147316854e-03
6.487547294786291663e-02,1.169394818147316854e-03
7.044898175631442161e-02,1.169394818147316854e-03
7.117852651001317643e-02,1.169394818147316854e-03
7.191562617131146140e-02,1.169394818147316854e-03
7.266035897616195116e-02,1.169394818147316854e-03
3.606176507761229555e+00,1.169394818147316854e-03
3.643520797012267831e+00,1.169394818147316854e-03
3.681251810522824908e+00,1.169394818147316854e-03
3.757890070913537883e+00,1.169394818147316854e-03
3.796805452198885877e+00,1.169394818147316854e-03
3.836123827417535104e+00,1.169394818147316854e-03
3.875849369832211622e+00,1.169394818147316854e-03
7.044898175631442161e-02,1.135053105440472993e-03
7.117852651001317643e-02,1.135053105440472993e-03
7.191562617131146140e-02,1.135053105440472993e-03
7.266035897616195116e-02,1.135053105440472993e-03
1.464023670272958932e-01,1.135053105440472993e-03
1.479184581918678576e-01,1.135053105440472993e-03
1.494502494606524123e-01,1.135053105440472993e-03
1.509979034183792923e-01,1.135053105440472993e-03
1.525615843334482136e-01,1.135053105440472993e-03
1.541414581753644542e-01,1.135053105440472993e-03
1.557376926323547905e-01,1.135053105440472993e-03
1.573504571291659548e-01,1.135053105440472993e-03
1.589799228450475554e-01,1.135053105440472993e-03
1.606262627319209602e-01,1.135053105440472993e-03
1.622896515327364453e-01,1.135053105440472993e-03
1.639702658000206648e-01,1.135053105440472993e-03
1.656682839146156327e-01,1.135053105440472993e-03
1.673838861046125226e-01,1.135053105440472993e-03
1.691172544644807263e-01,1.135053105440472993e-03
1.708685729743957271e-01,1.135053105440472993e-03
3.606176507761229555e+00,1.135053105440472993e-03
3.643520797012267831e+00,1.135053105440472993e-03
3.681251810522824908e+00,1.135053105440472993e-03
3.719373553072641947e+00,1.135053105440472993e-03
3.757890070913537883e+00,1.135053105440472993e-03
3.796805452198885877e+00,1.135053105440472993e-03
3.836123827417535104e+00,1.135053105440472993e-03
3.875849369832211622e+00,1.135053105440472993e-03
7.044898175631442161e-02,1.101719908602980099e-03
7.117852651001317643e-02,1.101719908602980099e-03
7.191562617131146140e-02,1.101719908602980099e-03
7.809396072084499874e-02,1.101719908602980099e-03
1.464023670272958932e-01,1.101719908602980099e-03
1.479184581918678576e-01,1.101719908602980099e-03
1.494502494606524123e-01,1.101719908602980099e-03
1.509979034183792923e-01,1.101719908602980099e-03
1.525615843334482136e-01,1.101719908602980099e-03
1.541414581753644542e-01,1.101719908602980099e-03
1.557376926323547905e-01,1.101719908602980099e-03
1.573504571291659548e-01,1.101719908602980099e-03
1.589799228450475554e-01,1.101719908602980099e-03
1.606262627319209602e-01,1.101719908602980099e-03
1.622896515327364453e-01,1.101719908602980099e-03
1.639702658000206648e-01,1.101719908602980099e-03
1.656682839146156327e-01,1.101719908602980099e-03
1.673838861046125226e-01,1.101719908602980099e-03
1.691172544644807263e-01,1.101719908602980099e-03
1.708685729743957271e-01,1.101719908602980099e-03
3.681251810522824908e+00,1.101719908602980099e-03
3.719373553072641947e+00,1.101719908602980099e-03
3.757890070913537883e+00,1.101719908602980099e-03
3.796805452198885877e+00,1.101719908602980099e-03
3.836123827417535104e+00,1.101719908602980099e-03
3.875849369832211622e+00,1.101719908602980099e-03
3.915986295922478266e+00,1.101719908602980099e-03
7.809396072084499874e-02,1.069365610467303300e-03
7.890267417445490095e-02,1.069365610467303300e-03
7.971976237873708293e-02,1.069365610467303300e-03
8.054531205964930718e-02,1.069365610467303300e-03
1.479184581918678576e-01,1.069365610467303300e-03
1.494502494606524123e-01,1.069365610467303300e-03
1.509979034183792923e-01,1.069365610467303300e-03
1.525615843334482136e-01,1.069365610467303300e-03
1.541414581753644542e-01,1.069365610467303300e-03
1.557376926323547905e-01,1.069365610467303300e-03
1.836462661940201913e-01,1.069365610467303300e-03
1.855480420138843900e-01,1.069365610467303300e-03
1.874695119519246278e-01,1.069365610467303300e-03
1.894108799534675591e-01,1.069365610467303300e-03
3.719373553072641947e+00,1.069365610467303300e-03
3.757890070913537883e+00,1.069365610467303300e-03
3.796805452198885877e+00,1.069365610467303300e-03
3.836123827417535104e+00,1.069365610467303300e-03
3.875849369832211622e+00,1.069365610467303300e-03
3.915986295922478266e+00,1.069365610467303300e-03
7.809396072084499874e-02,1.037961463635672177e-03
7.890267417445490095e-02,1.037961463635672177e-03
7.971976237873708293e-02,1.037961463635672177e-03
8.054531205964930718e-02,1.037961463635672177e-03
8.137941084125277502e-02,1.037961463635672177e-03
8.222214725501236776e-02,1.037961463635672177e-03
8.307361074919360211e-02,1.037961463635672177e-03
8.393389169835652197e-02,1.037961463635672177e-03
1.836462661940201913e-01,1.037961463635672177e-03
1.855480420138843900e-01,1.037961463635672177e-03
1.874695119519246278e-01,1.037961463635672177e-03
1.894108799534675591e-01,1.037961463635672177e-03
3.719373553072641947e+00,1.037961463635672177e-03
3.757890070913537883e+00,1.037961463635672177e-03
3.796805452198885877e+00,1.037961463635672177e-03
3.836123827417535104e+00,1.037961463635672177e-03
3.875849369832211622e+00,1.037961463635672177e-03
3.915986295922478266e+00,1.037961463635672177e-03
3.956538865832266438e+00,1.037961463635672177e-03
3.997511383822059283e+00,1.037961463635672177e-03
7.890267417445490095e-02,1.007479564937484090e-03
7.971976237873708293e-02,1.007479564937484090e-03
8.054531205964930718e-02,1.007479564937484090e-03
8.137941084125277502e-02,1.007479564937484090e-03
8.222214725501236776e-02,1.007479564937484090e-03
8.307361074919360211e-02,1.007479564937484090e-03
8.393389169835652197e-02,1.007479564937484090e-03
8.480308141294835844e-02,1.007479564937484090e-03
8.568127214899486088e-02,1.007479564937484090e-03
8.656855711789264440e-02,1.007479564937484090e-03
1.348198734005281452e-01,1.007479564937484090e-03
1.362160203551272541e-01,1.007479564937484090e-03
1.855480420138843900e-01,1.007479564937484090e-03
1.874695119519246278e-01,1.007479564937484090e-03
3.796805452198885877e+00,1.007479564937484090e-03
3.836123827417535104e+00,1.007479564937484090e-03
3.875849369832211622e+00,1.007479564937484090e-03
3.915986295922478266e+00,1.007479564937484090e-03
3.956538865832266438e+00,1.007479564937484090e-03
3.997511383822059283e+00,1.007479564937484090e-03
8.222214725501236776e-02,9.778928306368192633e-04
8.307361074919360211e-02,9.778928306368192633e-04
8.393389169835652197e-02,9.778928306368192633e-04
8.480308141294835844e-02,9.778928306368192633e-04
8.568127214899486088e-02,9.778928306368192633e-04
8.656855711789264440e-02,9.778928306368192633e-04
8.746503049630267868e-02,9.778928306368192633e-04
8.837078743614602827e-02,9.778928306368192633e-04
8.928592407470342662e-02,9.778928306368192633e-04
9.021053754481943299e-02,9.778928306368192633e-04
1.334380362628929950e-01,9.778928306368192633e-04
1.348198734005281452e-01,9.778928306368192633e-04
1.362160203551272541e-01,9.778928306368192633e-04
1.376266253140966678e-01,9.778928306368192633e-04
3.915986295922478266e+00,9.778928306368192633e-04
3.956538865832266438e+00,9.778928306368192633e-04
3.997511383822059283e+00,9.778928306368192633e-04
4.038908198725732923e+00,9.778928306368192633e-04
8.480308141294835844e-02,9.491749723680294138e-04
8.568127214899486088e-02,9.491749723680294138e-04
8.656855711789264440e-02,9.491749723680294138e-04
8.746503049630267868e-02,9.491749723680294138e-04
8.837078743614602827e-02,9.491749723680294138e-04
8.928592407470342662e-02,9.491749723680294138e-04
9.021053754481943299e-02,9.491749723680294138e-04
1.348198734005281452e-01,9.491749723680294138e-04
1.362160203551272541e-01,9.491749723680294138e-04
3.915986295922478266e+00,9.491749723680294138e-04
3.956538865832266438e+00,9.491749723680294138e-04
3.997511383822059283e+00,9.491749723680294138e-04
4.038908198725732923e+00,9.491749723680294138e-04
4.080733704412151219e+00,9.491749723680294138e-04
4.122992340251536270e+00,9.491749723680294138e-04
4.165688591586653722e+00,9.491749723680294138e-04
8.837078743614602827e-02,9.213004737780381825e-04
8.928592407470342662e-02,9.213004737780381825e-04
9.021053754481943299e-02,9.213004737780381825e-04
1.241537185006411498e-01,9.213004737780381825e-04
2.014886371196250581e-01,9.213004737780381825e-04
2.035751822261107347e-01,9.213004737780381825e-04
2.056833348561949160e-01,9.213004737780381825e-04
3.956538865832266438e+00,9.213004737780381825e-04
3.997511383822059283e+00,9.213004737780381825e-04
4.038908198725732923e+00,9.213004737780381825e-04
4.080733704412151219e+00,9.213004737780381825e-04
4.122992340251536270e+00,9.213004737780381825e-04
4.165688591586653722e+00,9.213004737780381825e-04
9.695655615935920568e-02,8.942445678545875559e-04
9.796060398403083624e-02,8.942445678545875559e-04
9.897504937307724515e-02,8.942445678545875559e-04
1.000000000000000056e-01,8.942445678545875559e-04
1.203751698020068678e-01,8.942445678545875559e-04
1.216217325118614800e-01,8.942445678545875559e-04
1.228812041845209480e-01,8.942445678545875559e-04
1.241537185006411498e-01,8.942445678545875559e-04
2.014886371196250581e-01,8.942445678545875559e-04
2.035751822261107347e-01,8.942445678545875559e-04
2.056833348561949160e-01,8.942445678545875559e-04
2.078133187697543960e-01,8.942445678545875559e-04
2.099653600438443901e-01,8.942445678545875559e-04
4.038908198725732923e+00,8.942445678545875559e-04
4.080733704412151219e+00,8.942445678545875559e-04
4.122992340251536270e+00,8.942445678545875559e-04
4.165688591586653722e+00,8.942445678545875559e-04
4.208826990208891061e+00,8.942445678545875559e-04
9.695655615935920568e-02,8.679832149202791787e-04
9.796060398403083624e-02,8.679832149202791787e-04
9.897504937307724515e-02,8.679832149202791787e-04
1.074780827142152034e-01,8.679832149202791787e-04
1.085910877488795584e-01,8.679832149202791787e-04
1.097156186702726716e-01,8.679832149202791787e-04
1.108517948364035055e-01,8.679832149202791787e-04
1.119997368413103156e-01,8.679832149202791787e-04
1.131595665278607027e-01,8.679832149202791787e-04
1.143314070006837824e-01,8.679832149202791787e-04
1.155153826392368577e-01,8.679832149202791787e-04
1.167116191110067897e-01,8.679832149202791787e-04
1.179202433848485915e-01,8.679832149202791787e-04
1.191413837444618984e-01,8.679832149202791787e-04
1.203751698020068678e-01,8.679832149202791787e-04
1.216217325118614800e-01,8.679832149202791787e-04
1.228812041845209480e-01,8.679832149202791787e-04
1.241537185006411498e-01,8.679832149202791787e-04
2.035751822261107347e-01,8.679832149202791787e-04
2.056833348561949160e-01,8.679832149202791787e-04
2.078133187697543960e-01,8.679832149202791787e-04
2.099653600438443901e-01,8.679832149202791787e-04
2.121396870966939241e-01,8.679832149202791787e-04
4.080733704412151219e+00,8.679832149202791787e-04
4.122992340251536270e+00,8.679832149202791787e-04
4.165688591586653722e+00,8.679832149202791787e-04
4.208826990208891061e+00,8.679832149202791787e-04
4.252412114839275503e+00,8.679832149202791787e-04
9.796060398403083624e-02,8.424930812728759471e-04
9.897504937307724515e-02,8.424930812728759471e-04
1.074780827142152034e-01,8.424930812728759471e-04
1.085910877488795584e-01,8.424930812728759471e-04
1.097156186702726716e-01,8.424930812728759471e-04
1.108517948364035055e-01,8.424930812728759471e-04
1.119997368413103156e-01,8.424930812728759471e-04
1.131595665278607027e-01,8.424930812728759471e-04
1.143314070006837824e-01,8.424930812728759471e-04
1.155153826392368577e-01,8.424930812728759471e-04
1.167116191110067897e-01,8.424930812728759471e-04
1.179202433848485915e-01,8.424930812728759471e-04
1.191413837444618984e-01,8.424930812728759471e-04
1.203751698020068678e-01,8.424930812728759471e-04
1.216217325118614800e-01,8.424930812728759471e-04
1.228812041845209480e-01,8.424930812728759471e-04
2.078133187697543960e-01,8.424930812728759471e-04
2.099653600438443901e-01,8.424930812728759471e-04
2.121396870966939241e-01,8.424930812728759471e-04
2.143365307119504681e-01,8.424930812728759471e-04
2.165561240631755646e-01,8.424930812728759471e-04
4.122992340251536270e+00,8.424930812728759471e-04
4.165688591586653722e+00,8.424930812728759471e-04
4.208826990208891061e+00,8.424930812728759471e-04
4.252412114839275503e+00,8.424930812728759471e-04
4.296448591614441703e+00,8.424930812728759471e-04
1.074780827142152034e-01,8.177515184528739729e-04
1.085910877488795584e-01,8.177515184528739729e-04
1.097156186702726716e-01,8.177515184528739729e-04
1.108517948364035055e-01,8.177515184528739729e-04
1.119997368413103156e-01,8.177515184528739729e-04
1.131595665278607027e-01,8.177515184528739729e-04
1.143314070006837824e-01,8.177515184528739729e-04
1.155153826392368577e-01,8.177515184528739729e-04
1.167116191110067897e-01,8.177515184528739729e-04
1.179202433848485915e-01,8.177515184528739729e-04
2.099653600438443901e-01,8.177515184528739729e-04
2.121396870966939241e-01,8.177515184528739729e-04
2.143365307119504681e-01,8.177515184528739729e-04
2.165561240631755646e-01,8.177515184528739729e-04
2.187987027385936145e-01,8.177515184528739729e-04
4.165688591586653722e+00,8.177515184528739729e-04
4.208826990208891061e+00,8.177515184528739729e-04
4.252412114839275503e+00,8.177515184528739729e-04
4.296448591614441703e+00,8.177515184528739729e-04
4.340941094577660309e+00,8.177515184528739729e-04
2.143365307119504681e-01,7.937365431199183610e-04
2.165561240631755646e-01,7.937365431199183610e-04
2.187987027385936145e-01,7.937365431199183610e-04
2.210645047660973472e-01,7.937365431199183610e-04
4.208826990208891061e+00,7.937365431199183610e-04
4.252412114839275503e+00,7.937365431199183610e-04
4.296448591614441703e+00,7.937365431199183610e-04
4.340941094577660309e+00,7.937365431199183610e-04
4.385894346174950442e+00,7.937365431199183610e-04
4.431313117756303654e+00,7.937365431199183610e-04
2.165561240631755646e-01,7.704268175201982923e-04
2.187987027385936145e-01,7.704268175201982923e-04
2.210645047660973472e-01,7.704268175201982923e-04
2.233537706385123334e-01,7.704268175201982923e-04
4.252412114839275503e+00,7.704268175201982923e-04
4.296448591614441703e+00,7.704268175201982923e-04
4.340941094577660309e+00,7.704268175201982923e-04
4.385894346174950442e+00,7.704268175201982923e-04
4.431313117756303654e+00,7.704268175201982923e-04
